availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
161;0;1;38;260;20221202003001
162;0;1;37;260;20221202003501
162;0;1;37;260;20221202004001
162;0;1;37;260;20221202004501
162;0;1;37;260;20221202005001
162;0;1;37;260;20221202005501
161;0;1;38;260;20221202010001
161;0;1;38;260;20221202010501
161;0;1;38;260;20221202011001
161;0;1;38;260;20221202011501
161;0;1;38;260;20221202012001
161;0;1;38;260;20221202012501
161;0;1;38;260;20221202013001
161;0;1;38;260;20221202013501
160;0;1;38;260;20221202014002
160;0;1;38;260;20221202014501
160;0;1;38;260;20221202015001
160;0;1;38;260;20221202015501
160;0;1;38;260;20221202020001
160;0;1;38;260;20221202020501
159;0;1;38;260;20221202021001
159;0;1;38;260;20221202021501
159;0;1;38;260;20221202022001
159;0;1;38;260;20221202022501
159;0;1;38;260;20221202023001
160;0;1;38;260;20221202023501
160;0;1;38;260;20221202024001
160;0;1;38;260;20221202024501
160;0;1;38;260;20221202025001
160;0;1;38;260;20221202025501
160;0;1;38;260;20221202030001
160;0;1;38;260;20221202030501
160;0;1;38;260;20221202031001
160;0;1;38;260;20221202031501
160;0;1;38;260;20221202032001
160;0;1;38;260;20221202032501
160;0;1;38;260;20221202033001
160;0;1;38;260;20221202033501
160;0;1;38;260;20221202034001
160;0;1;38;260;20221202034501
161;0;1;38;260;20221202035001
160;0;1;38;260;20221202035501
161;0;1;38;260;20221202040001
161;0;1;38;260;20221202040501
161;0;1;38;260;20221202041001
161;0;1;38;260;20221202041501
161;0;1;38;260;20221202042001
161;0;1;38;260;20221202042501
161;0;1;38;260;20221202043001
161;0;1;38;260;20221202043501
161;0;1;38;260;20221202044001
161;0;1;38;260;20221202044501
161;0;1;38;260;20221202045001
161;0;1;38;260;20221202045501
161;0;1;38;260;20221202050001
161;0;1;38;260;20221202050501
161;0;1;38;260;20221202051001
161;0;1;38;260;20221202051501
161;0;1;38;260;20221202052001
161;0;1;38;260;20221202052501
161;0;1;38;260;20221202053001
161;0;1;38;260;20221202053501
161;0;1;38;260;20221202054001
161;0;1;38;260;20221202054501
162;0;1;37;260;20221202055001
161;0;1;38;260;20221202055501
161;0;1;38;260;20221202060001
161;0;1;38;260;20221202060501
161;0;1;38;260;20221202061001
161;0;1;38;260;20221202061501
158;0;1;39;260;20221202062001
158;0;1;39;260;20221202062501
158;0;1;39;260;20221202063001
154;0;1;40;260;20221202063501
154;0;1;40;260;20221202064001
157;0;1;39;260;20221202064501
152;0;1;41;260;20221202065001
152;0;1;41;260;20221202065501
148;0;1;43;260;20221202070001
149;0;1;42;260;20221202070501
149;0;1;42;260;20221202071001
145;0;1;44;260;20221202071501
145;0;1;44;260;20221202072001
142;0;1;45;260;20221202072501
140;0;1;46;260;20221202073001
137;0;1;47;260;20221202073501
127;0;1;51;260;20221202074001
127;0;1;51;260;20221202074501
124;0;1;52;260;20221202075001
126;0;1;51;260;20221202075501
123;0;1;52;260;20221202080001
121;0;1;53;260;20221202080501
117;0;1;55;260;20221202081001
111;0;1;57;260;20221202081501
111;0;1;57;260;20221202082001
107;0;1;58;260;20221202082501
108;0;1;58;260;20221202083001
105;0;1;59;260;20221202083501
102;0;1;60;260;20221202084001
100;0;1;61;260;20221202084501
98;0;1;62;260;20221202085001
100;0;1;61;260;20221202085501
98;0;1;62;260;20221202090001
95;0;1;63;260;20221202090501
94;0;1;63;260;20221202091001
92;0;1;64;260;20221202091501
92;0;1;64;260;20221202092001
92;0;1;64;260;20221202092501
92;0;1;64;260;20221202093001
89;0;1;65;260;20221202093501
89;0;1;65;260;20221202094001
89;0;1;65;260;20221202094501
89;0;1;65;260;20221202095001
