availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
86;0;1;42;150;20221201022001
86;0;1;42;150;20221201022501
86;0;1;42;150;20221201023001
86;0;1;42;150;20221201023501
86;0;1;42;150;20221201024001
86;0;1;42;150;20221201024501
86;0;1;42;150;20221201025001
86;0;1;42;150;20221201025501
86;0;1;42;150;20221201030001
86;0;1;42;150;20221201030501
86;0;1;42;150;20221201031001
86;0;1;42;150;20221201031501
86;0;1;42;150;20221201032001
86;0;1;42;150;20221201032501
86;0;1;42;150;20221201033001
86;0;1;42;150;20221201033501
87;0;1;42;150;20221201034001
87;0;1;42;150;20221201034501
88;0;1;41;150;20221201035001
88;0;1;41;150;20221201035501
88;0;1;41;150;20221201040001
88;0;1;41;150;20221201040501
88;0;1;41;150;20221201041001
89;0;1;40;150;20221201041501
89;0;1;40;150;20221201042001
90;0;1;40;150;20221201042501
90;0;1;40;150;20221201043001
92;0;1;38;150;20221201043501
92;0;1;38;150;20221201044001
92;0;1;38;150;20221201044501
92;0;1;38;150;20221201045001
92;0;1;38;150;20221201045501
92;0;1;38;150;20221201050001
92;0;1;38;150;20221201050501
92;0;1;38;150;20221201051001
92;0;1;38;150;20221201051501
92;0;1;38;150;20221201052001
93;0;1;38;150;20221201052501
93;0;1;38;150;20221201053001
92;0;1;38;150;20221201053501
92;0;1;38;150;20221201054001
93;0;1;38;150;20221201054501
93;0;1;38;150;20221201055001
93;0;1;38;150;20221201055501
93;0;1;38;150;20221201060001
92;0;1;38;150;20221201060501
92;0;1;38;150;20221201061001
92;0;1;38;150;20221201061501
94;0;1;37;150;20221201062001
94;0;1;37;150;20221201062501
96;0;1;36;150;20221201063001
93;0;1;38;150;20221201063501
95;0;1;36;150;20221201064001
94;0;1;37;150;20221201064501
93;0;1;38;150;20221201065001
93;0;1;38;150;20221201065501
93;0;1;38;150;20221201070001
94;0;1;37;150;20221201070501
94;0;1;37;150;20221201071001
94;0;1;37;150;20221201071501
92;0;1;38;150;20221201072001
92;0;1;38;150;20221201072501
90;0;1;40;150;20221201073001
92;0;1;38;150;20221201073501
90;0;1;40;150;20221201074001
90;0;1;40;150;20221201074501
90;0;1;40;150;20221201075001
90;0;1;40;150;20221201075501
89;0;1;40;150;20221201080001
88;0;1;41;150;20221201080501
85;0;1;43;150;20221201081001
85;0;1;43;150;20221201081501
85;0;1;43;150;20221201082001
85;0;1;43;150;20221201082501
86;0;1;42;150;20221201083001
85;0;1;43;150;20221201083501
82;0;1;45;150;20221201084001
82;0;1;45;150;20221201084501
82;0;1;45;150;20221201085001
83;0;1;44;150;20221201085501
81;0;1;46;150;20221201090001
81;0;1;46;150;20221201090501
81;0;1;46;150;20221201091001
84;0;1;44;150;20221201091501
84;0;1;44;150;20221201092001
84;0;1;44;150;20221201092501
85;0;1;43;150;20221201093001
84;0;1;44;150;20221201093501
85;0;1;43;150;20221201094001
85;0;1;43;150;20221201094501
85;0;1;43;150;20221201095001
83;0;1;44;150;20221201095501
83;0;1;44;150;20221201100001
83;0;1;44;150;20221201100501
81;0;1;46;150;20221201101001
81;0;1;46;150;20221201101501
81;0;1;46;150;20221201102001
82;0;1;45;150;20221201102501
81;0;1;46;150;20221201103001
81;0;1;46;150;20221201103501
81;0;1;46;150;20221201104001
83;0;1;44;150;20221201104501
83;0;1;44;150;20221201105001
85;0;1;43;150;20221201105501
84;0;1;44;150;20221201110001
85;0;1;43;150;20221201110501
85;0;1;43;150;20221201111001
86;0;1;42;150;20221201111501
84;0;1;44;150;20221201112001
84;0;1;44;150;20221201112501
86;0;1;42;150;20221201113001
86;0;1;42;150;20221201113501
85;0;1;43;150;20221201114001
86;0;1;42;150;20221201114501
86;0;1;42;150;20221201115001
86;0;1;42;150;20221201115501
86;0;1;42;150;20221201120001
86;0;1;42;150;20221201120501
85;0;1;43;150;20221201121001
85;0;1;43;150;20221201121501
85;0;1;43;150;20221201122001
85;0;1;43;150;20221201122501
85;0;1;43;150;20221201123001
85;0;1;43;150;20221201123501
85;0;1;43;150;20221201124001
83;0;1;44;150;20221201124501
83;0;1;44;150;20221201125001
83;0;1;44;150;20221201125501
83;0;1;44;150;20221201130001
83;0;1;44;150;20221201130501
82;0;1;45;150;20221201131001
82;0;1;45;150;20221201131501
82;0;1;45;150;20221201132001
80;0;1;46;150;20221201132501
79;0;1;47;150;20221201133001
79;0;1;47;150;20221201133501
80;0;1;46;150;20221201134001
80;0;1;46;150;20221201134501
79;0;1;47;150;20221201135001
78;0;1;48;150;20221201135501
78;0;1;48;150;20221201140001
78;0;1;48;150;20221201140501
78;0;1;48;150;20221201141001
79;0;1;47;150;20221201141502
79;0;1;47;150;20221201142001
79;0;1;47;150;20221201142501
80;0;1;46;150;20221201143001
79;0;1;47;150;20221201143501
80;0;1;46;150;20221201144001
79;0;1;47;150;20221201144501
79;0;1;47;150;20221201145001
82;0;1;45;150;20221201145501
83;0;1;44;150;20221201150001
83;0;1;44;150;20221201150501
84;0;1;44;150;20221201151001
84;0;1;44;150;20221201151501
86;0;1;42;150;20221201152001
86;0;1;42;150;20221201152501
88;0;1;41;150;20221201153001
90;0;1;40;150;20221201153501
90;0;1;40;150;20221201154001
91;0;1;39;150;20221201154501
91;0;1;39;150;20221201155001
91;0;1;39;150;20221201155501
87;0;1;42;150;20221201160001
89;0;1;40;150;20221201160501
87;0;1;42;150;20221201161001
87;0;1;42;150;20221201161501
87;0;1;42;150;20221201162001
86;0;1;42;150;20221201162501
84;0;1;44;150;20221201163001
84;0;1;44;150;20221201163501
84;0;1;44;150;20221201164001
84;0;1;44;150;20221201164501
83;0;1;44;150;20221201165001
86;0;1;42;150;20221201165501
85;0;1;43;150;20221201170001
85;0;1;43;150;20221201170501
83;0;1;44;150;20221201171001
89;0;1;40;150;20221201171501
90;0;1;40;150;20221201172001
90;0;1;40;150;20221201172501
95;0;1;36;150;20221201173001
94;0;1;37;150;20221201173501
96;0;1;36;150;20221201174001
98;0;1;34;150;20221201174501
98;0;1;34;150;20221201175001
99;0;1;34;150;20221201175501
95;0;1;36;150;20221201180001
95;0;1;36;150;20221201180501
95;0;1;36;150;20221201181001
95;0;1;36;150;20221201181501
95;0;1;36;150;20221201182001
95;0;1;36;150;20221201182501
94;0;1;37;150;20221201183001
93;0;1;38;150;20221201183501
93;0;1;38;150;20221201184001
91;0;1;39;150;20221201184502
92;0;1;38;150;20221201185001
92;0;1;38;150;20221201185501
92;0;1;38;150;20221201190001
92;0;1;38;150;20221201190501
93;0;1;38;150;20221201191001
93;0;1;38;150;20221201191501
93;0;1;38;150;20221201192001
93;0;1;38;150;20221201192501
90;0;1;40;150;20221201193001
89;0;1;40;150;20221201193501
89;0;1;40;150;20221201194001
85;0;1;43;150;20221201194501
85;0;1;43;150;20221201195001
86;0;1;42;150;20221201195501
86;0;1;42;150;20221201200001
84;0;1;44;150;20221201200501
84;0;1;44;150;20221201201001
86;0;1;42;150;20221201201501
84;0;1;44;150;20221201202001
87;0;1;42;150;20221201202501
86;0;1;42;150;20221201203001
83;0;1;44;150;20221201203501
86;0;1;42;150;20221201204001
80;0;1;46;150;20221201204501
77;0;1;48;150;20221201205001
75;0;1;50;150;20221201205501
75;0;1;50;150;20221201210002
76;0;1;49;150;20221201210501
76;0;1;49;150;20221201211001
76;0;1;49;150;20221201211501
76;0;1;49;150;20221201212001
80;0;1;46;150;20221201212501
76;0;1;49;150;20221201213001
80;0;1;46;150;20221201213501
78;0;1;48;150;20221201214001
78;0;1;48;150;20221201214501
78;0;1;48;150;20221201215001
78;0;1;48;150;20221201215501
77;0;1;48;150;20221201220001
77;0;1;48;150;20221201220501
77;0;1;48;150;20221201221001
77;0;1;48;150;20221201221501
79;0;1;47;150;20221201222001
84;0;1;44;150;20221201222501
84;0;1;44;150;20221201223001
87;0;1;42;150;20221201223501
87;0;1;42;150;20221201224001
87;0;1;42;150;20221201224501
87;0;1;42;150;20221201225001
88;0;1;41;150;20221201225501
89;0;1;40;150;20221201230001
89;0;1;40;150;20221201230501
89;0;1;40;150;20221201231001
89;0;1;40;150;20221201231501
89;0;1;40;150;20221201232001
89;0;1;40;150;20221201232501
89;0;1;40;150;20221201233001
89;0;1;40;150;20221201233501
89;0;1;40;150;20221201234001
89;0;1;40;150;20221201234501
89;0;1;40;150;20221201235001
89;0;1;40;150;20221201235501
89;0;1;40;150;20221202000001
89;0;1;40;150;20221202000501
89;0;1;40;150;20221202001001
89;0;1;40;150;20221202001501
89;0;1;40;150;20221202002001
89;0;1;40;150;20221202002501
89;0;1;40;150;20221202003001
89;0;1;40;150;20221202003501
89;0;1;40;150;20221202004001
89;0;1;40;150;20221202004501
89;0;1;40;150;20221202005001
89;0;1;40;150;20221202005501
89;0;1;40;150;20221202010001
89;0;1;40;150;20221202010501
89;0;1;40;150;20221202011001
89;0;1;40;150;20221202011501
89;0;1;40;150;20221202012001
89;0;1;40;150;20221202012501
89;0;1;40;150;20221202013001
89;0;1;40;150;20221202013501
89;0;1;40;150;20221202014002
89;0;1;40;150;20221202014501
89;0;1;40;150;20221202015001
89;0;1;40;150;20221202015501
89;0;1;40;150;20221202020001
89;0;1;40;150;20221202020501
89;0;1;40;150;20221202021001
89;0;1;40;150;20221202021501
89;0;1;40;150;20221202022001
89;0;1;40;150;20221202022501
89;0;1;40;150;20221202023001
89;0;1;40;150;20221202023501
89;0;1;40;150;20221202024001
89;0;1;40;150;20221202024501
